id,indra_time,reading_time,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gama,mid-gama,signal_quality
17,2015-05-0923:43:37.552,2015-05-0916:43:37.861,402560.0,86342.0,6659.0,13287.0,8273.0,11893.0,2766.0,2858.0,0
16,2015-05-0923:43:37.599,2015-05-0916:43:37.707,27183.0,17724.0,3021.0,8703.0,6104.0,13300.0,1135.0,2288.0,0
19,2015-05-0923:43:37.762,2015-05-0916:43:23.016,131671.0,20803.0,3091.0,3212.0,1113.0,1415.0,2701.0,2284.0,0
18,2015-05-0923:43:37.901,2015-05-0916:43:39.174,203395.0,84090.0,29972.0,38900.0,39953.0,85977.0,37071.0,18114.0,0
28,2015-05-0923:43:37.976,2015-05-0916:43:38.496,1001893.0,55741.0,6151.0,11032.0,14627.0,11950.0,7663.0,2337.0,0
22,2015-05-0923:43:38.071,2015-05-0919:43:30.435,814591.0,218179.0,130011.0,22832.0,23831.0,113693.0,58018.0,13383.0,0
21,2015-05-0923:43:38.113,2015-05-0916:43:38.199,4953.0,10069.0,4965.0,1317.0,6574.0,4107.0,1041.0,1010.0,0
26,2015-05-0923:43:38.155,2015-05-0916:43:39.339,163336.0,13605.0,14884.0,5937.0,11752.0,4378.0,3023.0,1528.0,0
20,2015-05-0923:43:38.172,2015-05-0916:43:37.323,17307.0,20205.0,3112.0,7461.0,12261.0,13275.0,2529.0,7459.0,0
24,2015-05-0923:43:38.274,2015-05-0916:43:39.941,2520133.0,176726.0,11295.0,87154.0,16507.0,28164.0,31033.0,17077.0,0
23,2015-05-0923:43:38.312,2015-05-0916:43:36.909,128342.0,19304.0,1058.0,2091.0,1227.0,578.0,211.0,179.0,0
29,2015-05-0923:43:38.375,2015-05-0916:59:32.814,233789.0,193271.0,54099.0,58159.0,6449.0,7166.0,6225.0,9201.0,0
29,2015-05-0923:43:38.375,2015-05-0916:59:32.814,233789.0,193271.0,54099.0,58159.0,6449.0,7166.0,6225.0,9201.0,0
30,2015-05-0923:43:38.477,2015-05-0916:43:37.772,142756.0,24417.0,258.0,4317.0,3028.0,7636.0,2044.0,2048.0,0
16,2015-05-0923:43:38.509,2015-05-0916:43:38.725,10735.0,24094.0,5253.0,12173.0,3331.0,12552.0,1494.0,4507.0,0
17,2015-05-0923:43:38.555,2015-05-0916:43:38.861,20345.0,86646.0,17754.0,23080.0,10082.0,3788.0,3935.0,2346.0,0
27,2015-05-0923:43:38.619,2015-05-0916:43:39.586,623531.0,43286.0,23245.0,15050.0,10149.0,4768.0,5517.0,2893.0,200
25,2015-05-0923:43:38.917,2015-05-0916:43:39.214,27970.0,11147.0,9089.0,6387.0,3681.0,3314.0,985.0,3124.0,0
19,2015-05-0923:43:38.972,2015-05-0916:43:24.215,184843.0,40818.0,3570.0,2680.0,3505.0,3961.0,2488.0,1264.0,0
22,2015-05-0923:43:38.985,2015-05-0919:43:31.442,51678.0,37658.0,6674.0,7046.0,5699.0,5042.0,1709.0,929.0,0
21,2015-05-0923:43:39.021,2015-05-0916:43:39.170,10277.0,23293.0,2037.0,4675.0,5951.0,3894.0,1633.0,749.0,0
26,2015-05-0923:43:39.070,2015-05-0916:43:40.344,131985.0,38538.0,3491.0,24860.0,6954.0,9201.0,4161.0,2957.0,0
20,2015-05-0923:43:39.077,2015-05-0916:43:38.326,14671.0,19683.0,26957.0,5647.0,7507.0,7346.0,15431.0,4356.0,0
18,2015-05-0923:43:39.101,2015-05-0916:43:40.157,1353201.0,23549.0,6889.0,8121.0,2553.0,1632.0,753.0,287.0,26
24,2015-05-0923:43:39.174,2015-05-0916:43:40.962,230435.0,59895.0,8736.0,6449.0,11997.0,6373.0,4949.0,6617.0,0
28,2015-05-0923:43:39.177,2015-05-0916:43:39.498,78353.0,12165.0,20545.0,4081.0,12742.0,3897.0,1919.0,4943.0,0
23,2015-05-0923:43:39.218,2015-05-0916:43:37.893,212834.0,23052.0,22809.0,8452.0,6396.0,2527.0,2710.0,1179.0,0
25,2015-05-0923:43:39.219,2015-05-0916:43:39.642,351837.0,35785.0,39645.0,4330.0,3012.0,5424.0,3064.0,2151.0,0
29,2015-05-0923:43:39.343,2015-05-0916:59:33.783,30967.0,51354.0,4298.0,1334.0,6755.0,3445.0,1432.0,1752.0,0
29,2015-05-0923:43:39.343,2015-05-0916:59:33.783,30967.0,51354.0,4298.0,1334.0,6755.0,3445.0,1432.0,1752.0,0
30,2015-05-0923:43:39.381,2015-05-0916:43:38.791,48382.0,9097.0,30643.0,27411.0,50279.0,10149.0,19099.0,14480.0,0
17,2015-05-0923:43:39.382,2015-05-0916:43:39.870,9526.0,21607.0,37287.0,4983.0,9105.0,12050.0,3159.0,3434.0,0
16,2015-05-0923:43:39.422,2015-05-0916:43:39.686,54062.0,42074.0,5488.0,5483.0,13575.0,7306.0,2552.0,1585.0,0
27,2015-05-0923:43:39.530,2015-05-0916:43:40.594,693695.0,21280.0,3850.0,7264.0,1808.0,5511.0,2490.0,1400.0,25
22,2015-05-0923:43:39.896,2015-05-0919:43:32.453,309250.0,186651.0,72527.0,26189.0,10175.0,30783.0,14022.0,12019.0,0
21,2015-05-0923:43:39.930,2015-05-0916:43:40.185,5900.0,4144.0,7418.0,8655.0,4519.0,2385.0,1376.0,1871.0,0
26,2015-05-0923:43:39.979,2015-05-0916:43:41.348,95715.0,65748.0,9893.0,25466.0,5723.0,4717.0,7250.0,3029.0,0
18,2015-05-0923:43:40.001,2015-05-0916:43:41.147,438937.0,97846.0,21597.0,23062.0,11627.0,4733.0,2883.0,3082.0,0
28,2015-05-0923:43:40.078,2015-05-0916:43:40.515,203430.0,357107.0,34014.0,39776.0,35513.0,19091.0,23957.0,10825.0,0
23,2015-05-0923:43:40.124,2015-05-0916:43:38.878,471044.0,91737.0,14964.0,8383.0,4466.0,4070.0,1005.0,730.0,0
19,2015-05-0923:43:40.180,2015-05-0916:43:25.348,64655.0,12047.0,31029.0,6518.0,9614.0,4363.0,3275.0,8155.0,0
20,2015-05-0923:43:40.284,2015-05-0916:43:39.311,373586.0,77518.0,8416.0,4381.0,11553.0,5870.0,2894.0,5041.0,0
30,2015-05-0923:43:40.284,2015-05-0916:43:39.791,250617.0,79719.0,43768.0,20320.0,13490.0,24076.0,15907.0,6280.0,0
29,2015-05-0923:43:40.363,2015-05-0916:59:34.803,24091.0,18665.0,811.0,12629.0,12612.0,8107.0,4139.0,3834.0,0
29,2015-05-0923:43:40.363,2015-05-0916:59:34.803,24091.0,18665.0,811.0,12629.0,12612.0,8107.0,4139.0,3834.0,0
24,2015-05-0923:43:40.374,2015-05-0916:43:41.946,376056.0,51463.0,5037.0,2644.0,9256.0,3444.0,3460.0,2966.0,0
27,2015-05-0923:43:40.443,2015-05-0916:43:41.570,214514.0,91449.0,9959.0,12455.0,21137.0,9398.0,5909.0,11590.0,0
17,2015-05-0923:43:40.533,2015-05-0916:43:40.827,19030.0,11466.0,3777.0,3448.0,5919.0,14561.0,3863.0,1929.0,0
16,2015-05-0923:43:40.634,2015-05-0916:43:40.688,202021.0,217921.0,18012.0,23615.0,37460.0,19511.0,10570.0,7257.0,0
18,2015-05-0923:43:40.901,2015-05-0916:43:42.153,110868.0,154794.0,17856.0,3556.0,5987.0,3434.0,2836.0,1568.0,0
28,2015-05-0923:43:40.975,2015-05-0916:43:41.481,981859.0,476164.0,68253.0,21635.0,19869.0,22289.0,38158.0,10491.0,0
25,2015-05-0923:43:41.029,2015-05-0916:43:41.319,24586.0,2261.0,852.0,3499.0,1095.0,939.0,961.0,501.0,0
22,2015-05-0923:43:41.106,2015-05-0919:43:33.444,907037.0,174197.0,87820.0,68130.0,23374.0,27017.0,8931.0,12262.0,0
21,2015-05-0923:43:41.145,2015-05-0916:43:41.186,192093.0,164825.0,7078.0,31319.0,4497.0,4788.0,2868.0,2682.0,0
20,2015-05-0923:43:41.188,2015-05-0916:43:40.319,18437.0,6523.0,4168.0,6814.0,5682.0,14474.0,16444.0,11064.0,0
26,2015-05-0923:43:41.189,2015-05-0916:43:42.348,264322.0,178902.0,37186.0,47671.0,9942.0,8015.0,12820.0,3441.0,0
24,2015-05-0923:43:41.274,2015-05-0916:43:42.934,2412263.0,34978.0,2906.0,17664.0,6715.0,3760.0,1834.0,3066.0,0
23,2015-05-0923:43:41.331,2015-05-0916:43:39.897,79075.0,55343.0,14923.0,10732.0,7292.0,7273.0,4839.0,2392.0,0
27,2015-05-0923:43:41.353,2015-05-0916:43:42.576,2158776.0,259462.0,9383.0,45452.0,51283.0,16187.0,5497.0,1485.0,0
29,2015-05-0923:43:41.370,2015-05-0916:59:35.798,8359.0,15740.0,4276.0,4091.0,5247.0,6708.0,2534.0,1737.0,0
29,2015-05-0923:43:41.370,2015-05-0916:59:35.798,8359.0,15740.0,4276.0,4091.0,5247.0,6708.0,2534.0,1737.0,0
19,2015-05-0923:43:41.393,2015-05-0916:43:26.547,10434.0,8567.0,2674.0,10069.0,2386.0,4500.0,3437.0,3753.0,0
17,2015-05-0923:43:41.467,2015-05-0916:43:41.847,12600.0,9625.0,6112.0,21715.0,7019.0,7270.0,3062.0,2645.0,0
30,2015-05-0923:43:41.488,2015-05-0916:43:40.759,80161.0,19780.0,9188.0,3415.0,25306.0,28411.0,17260.0,7938.0,0
16,2015-05-0923:43:41.539,2015-05-0916:43:41.704,130575.0,7519.0,1287.0,1421.0,456.0,365.0,187.0,70.0,0
28,2015-05-0923:43:41.875,2015-05-0916:43:42.483,1187426.0,387266.0,37737.0,39462.0,47633.0,27804.0,8016.0,13797.0,0
22,2015-05-0923:43:42.019,2015-05-0919:43:34.439,1043121.0,262664.0,141655.0,37618.0,22317.0,16300.0,27026.0,12505.0,0
21,2015-05-0923:43:42.058,2015-05-0916:43:42.168,65769.0,35085.0,6402.0,6435.0,8888.0,3352.0,3258.0,1419.0,0
20,2015-05-0923:43:42.093,2015-05-0916:43:41.333,932197.0,28242.0,30037.0,13112.0,2097.0,6554.0,4330.0,6589.0,0
26,2015-05-0923:43:42.097,2015-05-0916:43:43.330,524630.0,309136.0,18021.0,36968.0,24019.0,9954.0,14084.0,10312.0,0
18,2015-05-0923:43:42.101,2015-05-0916:43:43.148,579320.0,98821.0,5859.0,20687.0,7185.0,10033.0,6939.0,6800.0,0
24,2015-05-0923:43:42.172,2015-05-0916:43:43.943,725716.0,175359.0,71726.0,36206.0,14889.0,15700.0,6617.0,5980.0,0
25,2015-05-0923:43:42.234,2015-05-0916:43:42.684,11399.0,10423.0,4010.0,2980.0,5032.0,3414.0,1751.0,1287.0,0
23,2015-05-0923:43:42.236,2015-05-0916:43:40.900,1032125.0,37564.0,9936.0,14123.0,9629.0,9616.0,3095.0,4370.0,0
19,2015-05-0923:43:42.301,2015-05-0916:43:27.736,351928.0,127087.0,22305.0,21192.0,24490.0,15109.0,7749.0,10204.0,0
29,2015-05-0923:43:42.344,2015-05-0916:59:36.785,62774.0,127573.0,22833.0,18784.0,9676.0,10020.0,4864.0,4627.0,0
29,2015-05-0923:43:42.344,2015-05-0916:59:36.785,62774.0,127573.0,22833.0,18784.0,9676.0,10020.0,4864.0,4627.0,0
30,2015-05-0923:43:42.391,2015-05-0916:43:41.785,61975.0,5993.0,70.0,6295.0,5874.0,7409.0,2019.0,1652.0,0
16,2015-05-0923:43:42.447,2015-05-0916:43:42.687,177234.0,37371.0,9401.0,15370.0,10023.0,5342.0,1362.0,1089.0,0
27,2015-05-0923:43:42.564,2015-05-0916:43:43.576,1409231.0,43556.0,17942.0,13262.0,8753.0,5247.0,8537.0,5146.0,0
17,2015-05-0923:43:42.566,2015-05-0916:43:42.842,185909.0,6935.0,1113.0,2106.0,286.0,1400.0,724.0,285.0,0
22,2015-05-0923:43:42.926,2015-05-0919:43:35.439,1513528.0,22799.0,10588.0,7993.0,6638.0,6429.0,6471.0,2356.0,0
21,2015-05-0923:43:42.964,2015-05-0916:43:43.159,98554.0,33776.0,3219.0,5788.0,4861.0,1077.0,507.0,454.0,0
18,2015-05-0923:43:43.000,2015-05-0916:43:44.142,285497.0,73291.0,21730.0,22891.0,6262.0,7860.0,919.0,685.0,0
26,2015-05-0923:43:43.005,2015-05-0916:43:44.311,575649.0,83268.0,35812.0,10223.0,25037.0,8129.0,6117.0,6949.0,0
28,2015-05-0923:43:43.077,2015-05-0916:43:43.495,448872.0,889781.0,44458.0,32478.0,28779.0,41576.0,25771.0,30492.0,0
25,2015-05-0923:43:43.140,2015-05-0916:43:43.536,864884.0,134371.0,43723.0,6414.0,25118.0,9735.0,3300.0,5057.0,0
23,2015-05-0923:43:43.142,2015-05-0916:43:41.875,34574.0,35757.0,13222.0,11101.0,7885.0,6454.0,3332.0,5168.0,0
20,2015-05-0923:43:43.299,2015-05-0916:43:42.319,508214.0,205833.0,25961.0,12083.0,8449.0,13276.0,7961.0,2967.0,0
29,2015-05-0923:43:43.344,2015-05-0916:59:37.785,324541.0,80930.0,56980.0,39197.0,87189.0,41877.0,20457.0,4096.0,25
29,2015-05-0923:43:43.344,2015-05-0916:59:37.785,324541.0,80930.0,56980.0,39197.0,87189.0,41877.0,20457.0,4096.0,25
16,2015-05-0923:43:43.356,2015-05-0916:43:43.690,982892.0,248890.0,86469.0,208027.0,41454.0,40494.0,15772.0,7873.0,51
24,2015-05-0923:43:43.373,2015-05-0916:43:44.951,691759.0,53165.0,21886.0,13974.0,1032.0,3489.0,1023.0,1562.0,0
30,2015-05-0923:43:43.443,2015-05-0916:43:42.769,79438.0,20217.0,9592.0,22233.0,20988.0,14071.0,8086.0,6384.0,0
27,2015-05-0923:43:43.477,2015-05-0916:43:44.560,1224278.0,254080.0,156177.0,45219.0,51466.0,34384.0,12320.0,8727.0,0
17,2015-05-0923:43:43.552,2015-05-0916:43:43.820,73924.0,42393.0,16020.0,27314.0,25510.0,23290.0,2436.0,2172.0,0
22,2015-05-0923:43:43.839,2015-05-0919:43:36.407,1146236.0,1283332.0,177610.0,97020.0,73302.0,183124.0,135537.0,27765.0,0
19,2015-05-0923:43:43.841,2015-05-0916:43:28.996,186900.0,34006.0,19418.0,4270.0,13445.0,26249.0,28510.0,21726.0,0
21,2015-05-0923:43:43.872,2015-05-0916:43:44.157,1148019.0,96269.0,9090.0,22037.0,23279.0,10761.0,4229.0,1550.0,0
18,2015-05-0923:43:43.903,2015-05-0916:43:45.154,607018.0,48671.0,14875.0,24266.0,31252.0,13262.0,4656.0,1790.0,0
26,2015-05-0923:43:43.912,2015-05-0916:43:45.329,671155.0,90813.0,5013.0,5401.0,3089.0,6756.0,3559.0,3099.0,0
28,2015-05-0923:43:43.974,2015-05-0916:43:44.486,247721.0,37045.0,13866.0,8875.0,8920.0,14885.0,9573.0,6115.0,0
25,2015-05-0923:43:44.045,2015-05-0916:43:44.301,235861.0,10517.0,12302.0,1959.0,4842.0,3183.0,797.0,596.0,0
20,2015-05-0923:43:44.205,2015-05-0916:43:43.296,65536.0,15001.0,13878.0,9956.0,1645.0,7547.0,4568.0,2293.0,0
24,2015-05-0923:43:44.272,2015-05-0916:43:45.948,1464422.0,116649.0,23428.0,12143.0,3821.0,6743.0,5524.0,10760.0,0
29,2015-05-0923:43:44.328,2015-05-0916:59:38.769,928950.0,75433.0,18751.0,16424.0,12424.0,5676.0,3657.0,725.0,26
29,2015-05-0923:43:44.328,2015-05-0916:59:38.769,928950.0,75433.0,18751.0,16424.0,12424.0,5676.0,3657.0,725.0,26
23,2015-05-0923:43:44.346,2015-05-0916:43:42.868,37770.0,53722.0,27152.0,13095.0,9421.0,8942.0,4208.0,2613.0,0
27,2015-05-0923:43:44.383,2015-05-0916:43:45.568,159597.0,70813.0,42239.0,2818.0,9591.0,38503.0,20323.0,11814.0,0
16,2015-05-0923:43:44.449,2015-05-0916:43:44.657,692734.0,45013.0,9980.0,8116.0,2991.0,2178.0,955.0,418.0,0
17,2015-05-0923:43:44.516,2015-05-0916:43:44.827,115223.0,10635.0,5676.0,2251.0,1910.0,833.0,401.0,196.0,0
30,2015-05-0923:43:44.646,2015-05-0916:43:43.763,124197.0,98813.0,40336.0,13193.0,11752.0,8960.0,8560.0,5001.0,0
28,2015-05-0923:43:44.876,2015-05-0916:43:45.471,555640.0,145622.0,166700.0,41357.0,39523.0,26402.0,18409.0,18322.0,0
22,2015-05-0923:43:45.049,2015-05-0919:43:37.412,230709.0,56677.0,20342.0,8222.0,8301.0,8377.0,3157.0,1437.0,0
19,2015-05-0923:43:45.056,2015-05-0916:43:30.196,24437.0,17458.0,7621.0,8195.0,5471.0,7634.0,7145.0,2972.0,0
21,2015-05-0923:43:45.086,2015-05-0916:43:45.138,57385.0,10216.0,311.0,2291.0,5403.0,1684.0,429.0,350.0,0
18,2015-05-0923:43:45.101,2015-05-0916:43:46.160,696887.0,265172.0,34256.0,11595.0,9343.0,3349.0,1358.0,985.0,0
20,2015-05-0923:43:45.106,2015-05-0916:43:44.300,532677.0,35670.0,15314.0,2766.0,12776.0,4787.0,1760.0,1737.0,0
26,2015-05-0923:43:45.126,2015-05-0916:43:46.324,55437.0,31815.0,9446.0,6819.0,5738.0,1872.0,545.0,876.0,0
24,2015-05-0923:43:45.174,2015-05-0916:43:46.928,801655.0,387545.0,70991.0,163925.0,76956.0,37269.0,32505.0,21961.0,0
25,2015-05-0923:43:45.250,2015-05-0916:43:45.598,308767.0,33916.0,3628.0,6236.0,2127.0,2036.0,1384.0,958.0,0
23,2015-05-0923:43:45.250,2015-05-0916:43:43.879,78562.0,35035.0,6565.0,14827.0,6878.0,5256.0,4224.0,2244.0,0
29,2015-05-0923:43:45.311,2015-05-0916:59:39.755,1677437.0,275427.0,374898.0,312092.0,152138.0,39091.0,10244.0,7414.0,0
29,2015-05-0923:43:45.311,2015-05-0916:59:39.755,1677437.0,275427.0,374898.0,312092.0,152138.0,39091.0,10244.0,7414.0,0
16,2015-05-0923:43:45.357,2015-05-0916:43:45.655,787381.0,201422.0,7392.0,27334.0,30278.0,12096.0,5097.0,3306.0,25
30,2015-05-0923:43:45.400,2015-05-0916:43:44.765,246244.0,82771.0,15030.0,19974.0,8700.0,12598.0,18648.0,8233.0,0
17,2015-05-0923:43:45.565,2015-05-0916:43:45.832,720549.0,194336.0,57273.0,35713.0,14118.0,30648.0,5594.0,3630.0,0
27,2015-05-0923:43:45.592,2015-05-0916:43:46.567,1534766.0,860714.0,15131.0,46501.0,56893.0,54960.0,15930.0,11185.0,0
22,2015-05-0923:43:45.957,2015-05-0919:43:38.423,493569.0,21562.0,3472.0,14589.0,7762.0,9428.0,9843.0,1742.0,0
21,2015-05-0923:43:46.002,2015-05-0916:43:46.142,390449.0,263059.0,7155.0,14125.0,9989.0,10110.0,3996.0,2561.0,0
18,2015-05-0923:43:46.005,2015-05-0916:43:47.160,263430.0,57904.0,28384.0,9766.0,2444.0,5599.0,3972.0,817.0,0
20,2015-05-0923:43:46.011,2015-05-0916:43:45.282,882384.0,521735.0,107852.0,102596.0,69271.0,22232.0,22976.0,16852.0,0
26,2015-05-0923:43:46.035,2015-05-0916:43:47.299,301609.0,116318.0,13992.0,20472.0,17048.0,23179.0,4107.0,4799.0,0
24,2015-05-0923:43:46.073,2015-05-0916:43:47.916,708147.0,20390.0,12628.0,5207.0,1064.0,1802.0,1629.0,1844.0,0
28,2015-05-0923:43:46.076,2015-05-0916:43:46.457,430603.0,48239.0,13543.0,18026.0,13588.0,11655.0,2795.0,2729.0,0
23,2015-05-0923:43:46.155,2015-05-0916:43:44.870,1842739.0,480978.0,58287.0,52564.0,36165.0,48867.0,21881.0,8486.0,0
19,2015-05-0923:43:46.244,2015-05-0916:43:31.463,872011.0,23680.0,2164.0,4496.0,7586.0,2306.0,1293.0,791.0,0
30,2015-05-0923:43:46.304,2015-05-0916:43:45.751,707372.0,157538.0,44459.0,16480.0,11721.0,8792.0,4080.0,3024.0,0
29,2015-05-0923:43:46.329,2015-05-0916:59:40.772,1087572.0,132909.0,61605.0,79251.0,77684.0,63969.0,30368.0,12991.0,51
29,2015-05-0923:43:46.329,2015-05-0916:59:40.772,1087572.0,132909.0,61605.0,79251.0,77684.0,63969.0,30368.0,12991.0,51
17,2015-05-0923:43:46.378,2015-05-0916:43:46.812,419647.0,175860.0,28486.0,9026.0,30920.0,22699.0,4966.0,4247.0,0
25,2015-05-0923:43:46.455,2015-05-0916:43:46.765,784389.0,70649.0,6589.0,9845.0,10295.0,4809.0,6221.0,2820.0,0
27,2015-05-0923:43:46.506,2015-05-0916:43:47.551,236557.0,73605.0,13688.0,11030.0,16472.0,11726.0,3971.0,3776.0,0
16,2015-05-0923:43:46.580,2015-05-0916:43:46.673,392694.0,57891.0,21124.0,97705.0,64647.0,46308.0,7892.0,1239.0,51
22,2015-05-0923:43:46.863,2015-05-0919:43:39.404,2480519.0,712275.0,41639.0,149004.0,61636.0,78200.0,47809.0,26341.0,0
18,2015-05-0923:43:46.902,2015-05-0916:43:48.150,1278911.0,142689.0,51163.0,45298.0,18898.0,18289.0,4798.0,1435.0,0
21,2015-05-0923:43:46.906,2015-05-0916:43:47.124,1099932.0,180480.0,31144.0,12467.0,7411.0,9910.0,1061.0,767.0,0
26,2015-05-0923:43:46.942,2015-05-0916:43:48.296,16106.0,67217.0,40621.0,9926.0,5351.0,7142.0,1072.0,9947.0,0
28,2015-05-0923:43:46.974,2015-05-0916:43:47.463,1298373.0,25651.0,20986.0,13168.0,21737.0,5526.0,2679.0,4342.0,0
20,2015-05-0923:43:47.216,2015-05-0916:43:46.284,213129.0,266674.0,87363.0,60262.0,18829.0,46802.0,15765.0,3252.0,0
24,2015-05-0923:43:47.273,2015-05-0916:43:48.920,357905.0,41901.0,1090.0,4029.0,3578.0,2873.0,1836.0,3669.0,0
23,2015-05-0923:43:47.366,2015-05-0916:43:45.873,127722.0,142402.0,37415.0,34552.0,20037.0,5434.0,3480.0,1298.0,0
29,2015-05-0923:43:47.371,2015-05-0916:59:41.757,173970.0,82732.0,11292.0,12026.0,2981.0,1667.0,1419.0,945.0,0
29,2015-05-0923:43:47.371,2015-05-0916:59:41.757,173970.0,82732.0,11292.0,12026.0,2981.0,1667.0,1419.0,945.0,0
27,2015-05-0923:43:47.417,2015-05-0916:43:48.555,1708898.0,499912.0,119952.0,129668.0,98409.0,111350.0,60882.0,56863.0,0
19,2015-05-0923:43:47.452,2015-05-0916:43:32.666,1424468.0,366237.0,46639.0,74977.0,37819.0,37825.0,12736.0,30191.0,0
16,2015-05-0923:43:47.484,2015-05-0916:43:47.670,1456948.0,86539.0,40019.0,13622.0,7676.0,8361.0,2421.0,1532.0,0
30,2015-05-0923:43:47.508,2015-05-0916:43:46.752,166209.0,40020.0,4456.0,1413.0,938.0,4344.0,1688.0,565.0,0
17,2015-05-0923:43:47.564,2015-05-0916:43:47.793,46511.0,20602.0,16744.0,25362.0,7606.0,11597.0,6126.0,2060.0,0
25,2015-05-0923:43:47.661,2015-05-0916:43:48.136,89072.0,90777.0,2843.0,3651.0,10104.0,8141.0,8861.0,4014.0,0
21,2015-05-0923:43:47.814,2015-05-0916:43:48.126,30615.0,25302.0,21623.0,16531.0,15469.0,7681.0,1839.0,2549.0,0
26,2015-05-0923:43:47.851,2015-05-0916:43:49.301,22187.0,6771.0,2877.0,4136.0,3596.0,5305.0,9810.0,6779.0,0
28,2015-05-0923:43:47.872,2015-05-0916:43:48.473,138324.0,58750.0,11509.0,7241.0,4074.0,4493.0,2132.0,3357.0,0
22,2015-05-0923:43:48.076,2015-05-0919:43:40.415,1047918.0,67772.0,31754.0,7966.0,2359.0,8083.0,4670.0,4940.0,0
18,2015-05-0923:43:48.103,2015-05-0916:43:49.124,124847.0,34260.0,2007.0,4076.0,3852.0,2456.0,656.0,727.0,0
20,2015-05-0923:43:48.122,2015-05-0916:43:47.285,93716.0,4585.0,2585.0,576.0,835.0,487.0,283.0,497.0,0
24,2015-05-0923:43:48.173,2015-05-0916:43:49.940,159171.0,36304.0,8448.0,4019.0,3371.0,1565.0,1064.0,647.0,0
23,2015-05-0923:43:48.270,2015-05-0916:43:46.856,163409.0,275040.0,175805.0,65197.0,43684.0,17447.0,11367.0,5664.0,0
29,2015-05-0923:43:48.297,2015-05-0916:59:42.742,167503.0,263317.0,58423.0,111975.0,50333.0,50670.0,31273.0,11036.0,25
29,2015-05-0923:43:48.297,2015-05-0916:59:42.742,167503.0,263317.0,58423.0,111975.0,50333.0,50670.0,31273.0,11036.0,25
27,2015-05-0923:43:48.327,2015-05-0916:43:49.557,571705.0,197277.0,38217.0,35578.0,13240.0,17887.0,27083.0,19818.0,0
16,2015-05-0923:43:48.395,2015-05-0916:43:48.640,2483700.0,187827.0,71106.0,189548.0,123758.0,54502.0,9111.0,2260.0,51
30,2015-05-0923:43:48.411,2015-05-0916:43:47.738,162700.0,181386.0,36808.0,13066.0,20069.0,25756.0,15726.0,5444.0,0
17,2015-05-0923:43:48.586,2015-05-0916:43:48.795,150198.0,43476.0,23557.0,37308.0,17820.0,7378.0,9787.0,1527.0,0
19,2015-05-0923:43:48.671,2015-05-0916:43:33.923,222221.0,115571.0,20842.0,58059.0,19532.0,19278.0,18285.0,8991.0,0
25,2015-05-0923:43:48.866,2015-05-0916:43:49.355,231994.0,44551.0,3331.0,21339.0,4199.0,7563.0,3783.0,2979.0,0
22,2015-05-0923:43:48.984,2015-05-0919:43:41.406,2471142.0,78807.0,52697.0,52511.0,35249.0,34222.0,22919.0,9451.0,0
18,2015-05-0923:43:49.003,2015-05-0916:43:50.140,176405.0,38922.0,3748.0,8071.0,5703.0,5363.0,3312.0,1433.0,0
21,2015-05-0923:43:49.024,2015-05-0916:43:49.144,454988.0,116984.0,18931.0,5941.0,3697.0,3013.0,1711.0,1766.0,0
20,2015-05-0923:43:49.026,2015-05-0916:43:48.267,697254.0,461022.0,62877.0,64642.0,29041.0,8975.0,5772.0,8656.0,0
26,2015-05-0923:43:49.057,2015-05-0916:43:50.301,13599.0,36529.0,1691.0,9979.0,5916.0,2422.0,5231.0,6923.0,0
24,2015-05-0923:43:49.072,2015-05-0916:43:50.909,1615522.0,218220.0,203952.0,40782.0,69808.0,39590.0,21988.0,9582.0,0
28,2015-05-0923:43:49.074,2015-05-0916:43:49.446,56036.0,14652.0,942.0,2952.0,780.0,861.0,547.0,363.0,0
23,2015-05-0923:43:49.174,2015-05-0916:43:47.860,1117097.0,96892.0,7575.0,9545.0,8029.0,4549.0,2170.0,2660.0,0
19,2015-05-0923:43:49.296,2015-05-0916:43:34.649,2736255.0,299585.0,38071.0,82900.0,22194.0,16979.0,46992.0,46562.0,0
29,2015-05-0923:43:49.309,2015-05-0916:59:43.750,1257689.0,31050.0,5270.0,4942.0,8507.0,11479.0,5707.0,3969.0,26
29,2015-05-0923:43:49.309,2015-05-0916:59:43.750,1257689.0,31050.0,5270.0,4942.0,8507.0,11479.0,5707.0,3969.0,26
16,2015-05-0923:43:49.309,2015-05-0916:43:49.640,126808.0,329601.0,14064.0,6345.0,5619.0,9567.0,4090.0,1666.0,0
30,2015-05-0923:43:49.315,2015-05-0916:43:48.744,79658.0,25765.0,3660.0,2361.0,12775.0,4777.0,6795.0,3189.0,0
27,2015-05-0923:43:49.539,2015-05-0916:43:50.555,675560.0,94194.0,63658.0,18981.0,36820.0,69854.0,62849.0,44864.0,0
17,2015-05-0923:43:49.583,2015-05-0916:43:49.788,15917.0,31145.0,9116.0,8255.0,9252.0,6065.0,2329.0,2307.0,0
19,2015-05-0923:43:49.596,2015-05-0916:43:34.861,526083.0,203363.0,103702.0,92472.0,37440.0,17578.0,15669.0,28497.0,0
22,2015-05-0923:43:49.895,2015-05-0919:43:42.372,510551.0,41114.0,34340.0,6434.0,5382.0,5667.0,5052.0,2446.0,0
19,2015-05-0923:43:49.898,2015-05-0916:43:35.286,5915.0,8603.0,5353.0,9450.0,9861.0,10245.0,17788.0,14014.0,0
